600 points, not necessarily unique
P37[-1.89218e-17,-5.82354e-17,-1,0.7,0,]
P38[-0.0954915,-0.293893,-0.951057,0.7,0.1,]
P39[-0.0954915,-0.293893,-0.951057,0.7,0.1,]
P40[-0.25,-0.181636,-0.951057,0.6,0.1,]
P41[-4.9538e-17,-3.59915e-17,-1,0.6,0,]
P42[-1.89218e-17,-5.82354e-17,-1,0.7,0,]
P43[1.89218e-17,-5.82354e-17,-1,0.8,0,]
P44[0.0954915,-0.293893,-0.951057,0.8,0.1,]
P45[0.0954915,-0.293893,-0.951057,0.8,0.1,]
P46[-0.0954915,-0.293893,-0.951057,0.7,0.1,]
P47[-1.89218e-17,-5.82354e-17,-1,0.7,0,]
P48[1.89218e-17,-5.82354e-17,-1,0.8,0,]
P49[4.9538e-17,-3.59915e-17,-1,0.9,0,]
P50[0.25,-0.181636,-0.951057,0.9,0.1,]
P51[0.25,-0.181636,-0.951057,0.9,0.1,]
P52[0.0954915,-0.293893,-0.951057,0.8,0.1,]
P53[1.89218e-17,-5.82354e-17,-1,0.8,0,]
P54[4.9538e-17,-3.59915e-17,-1,0.9,0,]
P55[6.12323e-17,-1.49976e-32,-1,1,0,]
P56[0.309017,-7.56873e-17,-0.951057,1,0.1,]
P57[0.309017,-7.56873e-17,-0.951057,1,0.1,]
P58[0.25,-0.181636,-0.951057,0.9,0.1,]
P59[4.9538e-17,-3.59915e-17,-1,0.9,0,]
P60[0.309017,0,-0.951057,0,0.1,]
P61[0.25,0.181636,-0.951057,0.1,0.1,]
P62[0.475528,0.345491,-0.809017,0.1,0.2,]
P63[0.475528,0.345491,-0.809017,0.1,0.2,]
P64[0.587785,0,-0.809017,0,0.2,]
P65[0.309017,0,-0.951057,0,0.1,]
P66[0.25,0.181636,-0.951057,0.1,0.1,]
P67[0.0954915,0.293893,-0.951057,0.2,0.1,]
P68[0.181636,0.559017,-0.809017,0.2,0.2,]
P69[0.181636,0.559017,-0.809017,0.2,0.2,]
P70[0.475528,0.345491,-0.809017,0.1,0.2,]
P71[0.25,0.181636,-0.951057,0.1,0.1,]
P72[0.0954915,0.293893,-0.951057,0.2,0.1,]
P73[-0.0954915,0.293893,-0.951057,0.3,0.1,]
P74[-0.181636,0.559017,-0.809017,0.3,0.2,]
P75[-0.181636,0.559017,-0.809017,0.3,0.2,]
P76[0.181636,0.559017,-0.809017,0.2,0.2,]
P77[0.0954915,0.293893,-0.951057,0.2,0.1,]
P78[-0.0954915,0.293893,-0.951057,0.3,0.1,]
P79[-0.25,0.181636,-0.951057,0.4,0.1,]
P80[-0.475528,0.345491,-0.809017,0.4,0.2,]
P81[-0.475528,0.345491,-0.809017,0.4,0.2,]
P82[-0.181636,0.559017,-0.809017,0.3,0.2,]
P83[-0.0954915,0.293893,-0.951057,0.3,0.1,]
P84[-0.25,0.181636,-0.951057,0.4,0.1,]
P85[-0.309017,3.78437e-17,-0.951057,0.5,0.1,]
P86[-0.587785,7.19829e-17,-0.809017,0.5,0.2,]
P87[-0.587785,7.19829e-17,-0.809017,0.5,0.2,]
P88[-0.475528,0.345491,-0.809017,0.4,0.2,]
P89[-0.25,0.181636,-0.951057,0.4,0.1,]
P90[-0.309017,3.78437e-17,-0.951057,0.5,0.1,]
P91[-0.25,-0.181636,-0.951057,0.6,0.1,]
P92[-0.475528,-0.345492,-0.809017,0.6,0.2,]
P93[-0.475528,-0.345492,-0.809017,0.6,0.2,]
P94[-0.587785,7.19829e-17,-0.809017,0.5,0.2,]
P95[-0.309017,3.78437e-17,-0.951057,0.5,0.1,]
P96[-0.25,-0.181636,-0.951057,0.6,0.1,]
P97[-0.0954915,-0.293893,-0.951057,0.7,0.1,]
P98[-0.181636,-0.559017,-0.809017,0.7,0.2,]
P99[-0.181636,-0.559017,-0.809017,0.7,0.2,]
P100[-0.475528,-0.345492,-0.809017,0.6,0.2,]
P101[-0.25,-0.181636,-0.951057,0.6,0.1,]
P102[-0.0954915,-0.293893,-0.951057,0.7,0.1,]
P103[0.0954915,-0.293893,-0.951057,0.8,0.1,]
P104[0.181636,-0.559017,-0.809017,0.8,0.2,]
P105[0.181636,-0.559017,-0.809017,0.8,0.2,]
P106[-0.181636,-0.559017,-0.809017,0.7,0.2,]
P107[-0.0954915,-0.293893,-0.951057,0.7,0.1,]
P108[0.0954915,-0.293893,-0.951057,0.8,0.1,]
P109[0.25,-0.181636,-0.951057,0.9,0.1,]
P110[0.475528,-0.345492,-0.809017,0.9,0.2,]
P111[0.475528,-0.345492,-0.809017,0.9,0.2,]
P112[0.181636,-0.559017,-0.809017,0.8,0.2,]
P113[0.0954915,-0.293893,-0.951057,0.8,0.1,]
P114[0.25,-0.181636,-0.951057,0.9,0.1,]
P115[0.309017,-7.56873e-17,-0.951057,1,0.1,]
P116[0.587785,-1.43966e-16,-0.809017,1,0.2,]
P117[0.587785,-1.43966e-16,-0.809017,1,0.2,]
P118[0.475528,-0.345492,-0.809017,0.9,0.2,]
P119[0.25,-0.181636,-0.951057,0.9,0.1,]
P120[0.587785,0,-0.809017,0,0.2,]
P121[0.475528,0.345491,-0.809017,0.1,0.2,]
P122[0.654509,0.475528,-0.587785,0.1,0.3,]
P123[0.654509,0.475528,-0.587785,0.1,0.3,]
P124[0.809017,0,-0.587785,0,0.3,]
P125[0.587785,0,-0.809017,0,0.2,]
P126[0.475528,0.345491,-0.809017,0.1,0.2,]
P127[0.181636,0.559017,-0.809017,0.2,0.2,]
P128[0.25,0.769421,-0.587785,0.2,0.3,]
P129[0.25,0.769421,-0.587785,0.2,0.3,]
P130[0.654509,0.475528,-0.587785,0.1,0.3,]
P131[0.475528,0.345491,-0.809017,0.1,0.2,]
P132[0.181636,0.559017,-0.809017,0.2,0.2,]
P133[-0.181636,0.559017,-0.809017,0.3,0.2,]
P134[-0.25,0.769421,-0.587785,0.3,0.3,]
P135[-0.25,0.769421,-0.587785,0.3,0.3,]
P136[0.25,0.769421,-0.587785,0.2,0.3,]
P137[0.181636,0.559017,-0.809017,0.2,0.2,]
P138[-0.181636,0.559017,-0.809017,0.3,0.2,]
P139[-0.475528,0.345491,-0.809017,0.4,0.2,]
P140[-0.654509,0.475528,-0.587785,0.4,0.3,]
P141[-0.654509,0.475528,-0.587785,0.4,0.3,]
P142[-0.25,0.769421,-0.587785,0.3,0.3,]
P143[-0.181636,0.559017,-0.809017,0.3,0.2,]
P144[-0.475528,0.345491,-0.809017,0.4,0.2,]
P145[-0.587785,7.19829e-17,-0.809017,0.5,0.2,]
P146[-0.809017,9.9076e-17,-0.587785,0.5,0.3,]
P147[-0.809017,9.9076e-17,-0.587785,0.5,0.3,]
P148[-0.654509,0.475528,-0.587785,0.4,0.3,]
P149[-0.475528,0.345491,-0.809017,0.4,0.2,]
P150[-0.587785,7.19829e-17,-0.809017,0.5,0.2,]
P151[-0.475528,-0.345492,-0.809017,0.6,0.2,]
P152[-0.654508,-0.475528,-0.587785,0.6,0.3,]
P153[-0.654508,-0.475528,-0.587785,0.6,0.3,]
P154[-0.809017,9.9076e-17,-0.587785,0.5,0.3,]
P155[-0.587785,7.19829e-17,-0.809017,0.5,0.2,]
P156[-0.475528,-0.345492,-0.809017,0.6,0.2,]
P157[-0.181636,-0.559017,-0.809017,0.7,0.2,]
P158[-0.25,-0.769421,-0.587785,0.7,0.3,]
P159[-0.25,-0.769421,-0.587785,0.7,0.3,]
P160[-0.654508,-0.475528,-0.587785,0.6,0.3,]
P161[-0.475528,-0.345492,-0.809017,0.6,0.2,]
P162[-0.181636,-0.559017,-0.809017,0.7,0.2,]
P163[0.181636,-0.559017,-0.809017,0.8,0.2,]
P164[0.25,-0.769421,-0.587785,0.8,0.3,]
P165[0.25,-0.769421,-0.587785,0.8,0.3,]
P166[-0.25,-0.769421,-0.587785,0.7,0.3,]
P167[-0.181636,-0.559017,-0.809017,0.7,0.2,]
P168[0.181636,-0.559017,-0.809017,0.8,0.2,]
P169[0.475528,-0.345492,-0.809017,0.9,0.2,]
P170[0.654508,-0.475528,-0.587785,0.9,0.3,]
P171[0.654508,-0.475528,-0.587785,0.9,0.3,]
P172[0.25,-0.769421,-0.587785,0.8,0.3,]
P173[0.181636,-0.559017,-0.809017,0.8,0.2,]
P174[0.475528,-0.345492,-0.809017,0.9,0.2,]
P175[0.587785,-1.43966e-16,-0.809017,1,0.2,]
P176[0.809017,-1.98152e-16,-0.587785,1,0.3,]
P177[0.809017,-1.98152e-16,-0.587785,1,0.3,]
P178[0.654508,-0.475528,-0.587785,0.9,0.3,]
P179[0.475528,-0.345492,-0.809017,0.9,0.2,]
P180[0.809017,0,-0.587785,0,0.3,]
P181[0.654509,0.475528,-0.587785,0.1,0.3,]
P182[0.769421,0.559017,-0.309017,0.1,0.4,]
P183[0.769421,0.559017,-0.309017,0.1,0.4,]
P184[0.951057,0,-0.309017,0,0.4,]
P185[0.809017,0,-0.587785,0,0.3,]
P186[0.654509,0.475528,-0.587785,0.1,0.3,]
P187[0.25,0.769421,-0.587785,0.2,0.3,]
P188[0.293893,0.904509,-0.309017,0.2,0.4,]
P189[0.293893,0.904509,-0.309017,0.2,0.4,]
P190[0.769421,0.559017,-0.309017,0.1,0.4,]
P191[0.654509,0.475528,-0.587785,0.1,0.3,]
P192[0.25,0.769421,-0.587785,0.2,0.3,]
P193[-0.25,0.769421,-0.587785,0.3,0.3,]
P194[-0.293893,0.904508,-0.309017,0.3,0.4,]
P195[-0.293893,0.904508,-0.309017,0.3,0.4,]
P196[0.293893,0.904509,-0.309017,0.2,0.4,]
P197[0.25,0.769421,-0.587785,0.2,0.3,]
P198[-0.25,0.769421,-0.587785,0.3,0.3,]
P199[-0.654509,0.475528,-0.587785,0.4,0.3,]
P200[-0.769421,0.559017,-0.309017,0.4,0.4,]
P201[-0.769421,0.559017,-0.309017,0.4,0.4,]
P202[-0.293893,0.904508,-0.309017,0.3,0.4,]
P203[-0.25,0.769421,-0.587785,0.3,0.3,]
P204[-0.654509,0.475528,-0.587785,0.4,0.3,]
P205[-0.809017,9.9076e-17,-0.587785,0.5,0.3,]
P206[-0.951057,1.16471e-16,-0.309017,0.5,0.4,]
P207[-0.951057,1.16471e-16,-0.309017,0.5,0.4,]
P208[-0.769421,0.559017,-0.309017,0.4,0.4,]
P209[-0.654509,0.475528,-0.587785,0.4,0.3,]
P210[-0.809017,9.9076e-17,-0.587785,0.5,0.3,]
P211[-0.654508,-0.475528,-0.587785,0.6,0.3,]
P212[-0.769421,-0.559017,-0.309017,0.6,0.4,]
P213[-0.769421,-0.559017,-0.309017,0.6,0.4,]
P214[-0.951057,1.16471e-16,-0.309017,0.5,0.4,]
P215[-0.809017,9.9076e-17,-0.587785,0.5,0.3,]
P216[-0.654508,-0.475528,-0.587785,0.6,0.3,]
P217[-0.25,-0.769421,-0.587785,0.7,0.3,]
P218[-0.293893,-0.904508,-0.309017,0.7,0.4,]
P219[-0.293893,-0.904508,-0.309017,0.7,0.4,]
P220[-0.769421,-0.559017,-0.309017,0.6,0.4,]
P221[-0.654508,-0.475528,-0.587785,0.6,0.3,]
P222[-0.25,-0.769421,-0.587785,0.7,0.3,]
P223[0.25,-0.769421,-0.587785,0.8,0.3,]
P224[0.293893,-0.904508,-0.309017,0.8,0.4,]
P225[0.293893,-0.904508,-0.309017,0.8,0.4,]
P226[-0.293893,-0.904508,-0.309017,0.7,0.4,]
P227[-0.25,-0.769421,-0.587785,0.7,0.3,]
P228[0.25,-0.769421,-0.587785,0.8,0.3,]
P229[0.654508,-0.475528,-0.587785,0.9,0.3,]
P230[0.769421,-0.559017,-0.309017,0.9,0.4,]
P231[0.769421,-0.559017,-0.309017,0.9,0.4,]
P232[0.293893,-0.904508,-0.309017,0.8,0.4,]
P233[0.25,-0.769421,-0.587785,0.8,0.3,]
P234[0.654508,-0.475528,-0.587785,0.9,0.3,]
P235[0.809017,-1.98152e-16,-0.587785,1,0.3,]
P236[0.951057,-2.32942e-16,-0.309017,1,0.4,]
P237[0.951057,-2.32942e-16,-0.309017,1,0.4,]
P238[0.769421,-0.559017,-0.309017,0.9,0.4,]
P239[0.654508,-0.475528,-0.587785,0.9,0.3,]
P240[0.951057,0,-0.309017,0,0.4,]
P241[0.769421,0.559017,-0.309017,0.1,0.4,]
P242[0.809017,0.587785,0,0.1,0.5,]
P243[0.809017,0.587785,0,0.1,0.5,]
P244[1,0,0,0,0.5,]
P245[0.951057,0,-0.309017,0,0.4,]
P246[0.769421,0.559017,-0.309017,0.1,0.4,]
P247[0.293893,0.904509,-0.309017,0.2,0.4,]
P248[0.309017,0.951057,0,0.2,0.5,]
P249[0.309017,0.951057,0,0.2,0.5,]
P250[0.809017,0.587785,0,0.1,0.5,]
P251[0.769421,0.559017,-0.309017,0.1,0.4,]
P252[0.293893,0.904509,-0.309017,0.2,0.4,]
P253[-0.293893,0.904508,-0.309017,0.3,0.4,]
P254[-0.309017,0.951056,0,0.3,0.5,]
P255[-0.309017,0.951056,0,0.3,0.5,]
P256[0.309017,0.951057,0,0.2,0.5,]
P257[0.293893,0.904509,-0.309017,0.2,0.4,]
P258[-0.293893,0.904508,-0.309017,0.3,0.4,]
P259[-0.769421,0.559017,-0.309017,0.4,0.4,]
P260[-0.809017,0.587785,0,0.4,0.5,]
P261[-0.809017,0.587785,0,0.4,0.5,]
P262[-0.309017,0.951056,0,0.3,0.5,]
P263[-0.293893,0.904508,-0.309017,0.3,0.4,]
P264[-0.769421,0.559017,-0.309017,0.4,0.4,]
P265[-0.951057,1.16471e-16,-0.309017,0.5,0.4,]
P266[-1,1.22465e-16,0,0.5,0.5,]
P267[-1,1.22465e-16,0,0.5,0.5,]
P268[-0.809017,0.587785,0,0.4,0.5,]
P269[-0.769421,0.559017,-0.309017,0.4,0.4,]
P270[-0.951057,1.16471e-16,-0.309017,0.5,0.4,]
P271[-0.769421,-0.559017,-0.309017,0.6,0.4,]
P272[-0.809017,-0.587785,0,0.6,0.5,]
P273[-0.809017,-0.587785,0,0.6,0.5,]
P274[-1,1.22465e-16,0,0.5,0.5,]
P275[-0.951057,1.16471e-16,-0.309017,0.5,0.4,]
P276[-0.769421,-0.559017,-0.309017,0.6,0.4,]
P277[-0.293893,-0.904508,-0.309017,0.7,0.4,]
P278[-0.309017,-0.951056,0,0.7,0.5,]
P279[-0.309017,-0.951056,0,0.7,0.5,]
P280[-0.809017,-0.587785,0,0.6,0.5,]
P281[-0.769421,-0.559017,-0.309017,0.6,0.4,]
P282[-0.293893,-0.904508,-0.309017,0.7,0.4,]
P283[0.293893,-0.904508,-0.309017,0.8,0.4,]
P284[0.309017,-0.951056,0,0.8,0.5,]
P285[0.309017,-0.951056,0,0.8,0.5,]
P286[-0.309017,-0.951056,0,0.7,0.5,]
P287[-0.293893,-0.904508,-0.309017,0.7,0.4,]
P288[0.293893,-0.904508,-0.309017,0.8,0.4,]
P289[0.769421,-0.559017,-0.309017,0.9,0.4,]
P290[0.809017,-0.587785,0,0.9,0.5,]
P291[0.809017,-0.587785,0,0.9,0.5,]
P292[0.309017,-0.951056,0,0.8,0.5,]
P293[0.293893,-0.904508,-0.309017,0.8,0.4,]
P294[0.769421,-0.559017,-0.309017,0.9,0.4,]
P295[0.951057,-2.32942e-16,-0.309017,1,0.4,]
P296[1,-2.44929e-16,0,1,0.5,]
P297[1,-2.44929e-16,0,1,0.5,]
P298[0.809017,-0.587785,0,0.9,0.5,]
P299[0.769421,-0.559017,-0.309017,0.9,0.4,]
P300[1,0,0,0,0.5,]
P301[0.809017,0.587785,0,0.1,0.5,]
P302[0.769421,0.559017,0.309017,0.1,0.6,]
P303[0.769421,0.559017,0.309017,0.1,0.6,]
P304[0.951056,0,0.309017,0,0.6,]
P305[1,0,0,0,0.5,]
P306[0.809017,0.587785,0,0.1,0.5,]
P307[0.309017,0.951057,0,0.2,0.5,]
P308[0.293893,0.904508,0.309017,0.2,0.6,]
P309[0.293893,0.904508,0.309017,0.2,0.6,]
P310[0.769421,0.559017,0.309017,0.1,0.6,]
P311[0.809017,0.587785,0,0.1,0.5,]
P312[0.309017,0.951057,0,0.2,0.5,]
P313[-0.309017,0.951056,0,0.3,0.5,]
P314[-0.293893,0.904508,0.309017,0.3,0.6,]
P315[-0.293893,0.904508,0.309017,0.3,0.6,]
P316[0.293893,0.904508,0.309017,0.2,0.6,]
P317[0.309017,0.951057,0,0.2,0.5,]
P318[-0.309017,0.951056,0,0.3,0.5,]
P319[-0.809017,0.587785,0,0.4,0.5,]
P320[-0.769421,0.559017,0.309017,0.4,0.6,]
P321[-0.769421,0.559017,0.309017,0.4,0.6,]
P322[-0.293893,0.904508,0.309017,0.3,0.6,]
P323[-0.309017,0.951056,0,0.3,0.5,]
P324[-0.809017,0.587785,0,0.4,0.5,]
P325[-1,1.22465e-16,0,0.5,0.5,]
P326[-0.951056,1.16471e-16,0.309017,0.5,0.6,]
P327[-0.951056,1.16471e-16,0.309017,0.5,0.6,]
P328[-0.769421,0.559017,0.309017,0.4,0.6,]
P329[-0.809017,0.587785,0,0.4,0.5,]
P330[-1,1.22465e-16,0,0.5,0.5,]
P331[-0.809017,-0.587785,0,0.6,0.5,]
P332[-0.769421,-0.559017,0.309017,0.6,0.6,]
P333[-0.769421,-0.559017,0.309017,0.6,0.6,]
P334[-0.951056,1.16471e-16,0.309017,0.5,0.6,]
P335[-1,1.22465e-16,0,0.5,0.5,]
P336[-0.809017,-0.587785,0,0.6,0.5,]
P337[-0.309017,-0.951056,0,0.7,0.5,]
P338[-0.293893,-0.904508,0.309017,0.7,0.6,]
P339[-0.293893,-0.904508,0.309017,0.7,0.6,]
P340[-0.769421,-0.559017,0.309017,0.6,0.6,]
P341[-0.809017,-0.587785,0,0.6,0.5,]
P342[-0.309017,-0.951056,0,0.7,0.5,]
P343[0.309017,-0.951056,0,0.8,0.5,]
P344[0.293893,-0.904508,0.309017,0.8,0.6,]
P345[0.293893,-0.904508,0.309017,0.8,0.6,]
P346[-0.293893,-0.904508,0.309017,0.7,0.6,]
P347[-0.309017,-0.951056,0,0.7,0.5,]
P348[0.309017,-0.951056,0,0.8,0.5,]
P349[0.809017,-0.587785,0,0.9,0.5,]
P350[0.769421,-0.559017,0.309017,0.9,0.6,]
P351[0.769421,-0.559017,0.309017,0.9,0.6,]
P352[0.293893,-0.904508,0.309017,0.8,0.6,]
P353[0.309017,-0.951056,0,0.8,0.5,]
P354[0.809017,-0.587785,0,0.9,0.5,]
P355[1,-2.44929e-16,0,1,0.5,]
P356[0.951056,-2.32942e-16,0.309017,1,0.6,]
P357[0.951056,-2.32942e-16,0.309017,1,0.6,]
P358[0.769421,-0.559017,0.309017,0.9,0.6,]
P359[0.809017,-0.587785,0,0.9,0.5,]
P360[0.951056,0,0.309017,0,0.6,]
P361[0.769421,0.559017,0.309017,0.1,0.6,]
P362[0.654509,0.475528,0.587785,0.1,0.7,]
P363[0.654509,0.475528,0.587785,0.1,0.7,]
P364[0.809017,0,0.587785,0,0.7,]
P365[0.951056,0,0.309017,0,0.6,]
P366[0.769421,0.559017,0.309017,0.1,0.6,]
P367[0.293893,0.904508,0.309017,0.2,0.6,]
P368[0.25,0.769421,0.587785,0.2,0.7,]
P369[0.25,0.769421,0.587785,0.2,0.7,]
P370[0.654509,0.475528,0.587785,0.1,0.7,]
P371[0.769421,0.559017,0.309017,0.1,0.6,]
P372[0.293893,0.904508,0.309017,0.2,0.6,]
P373[-0.293893,0.904508,0.309017,0.3,0.6,]
P374[-0.25,0.769421,0.587785,0.3,0.7,]
P375[-0.25,0.769421,0.587785,0.3,0.7,]
P376[0.25,0.769421,0.587785,0.2,0.7,]
P377[0.293893,0.904508,0.309017,0.2,0.6,]
P378[-0.293893,0.904508,0.309017,0.3,0.6,]
P379[-0.769421,0.559017,0.309017,0.4,0.6,]
P380[-0.654509,0.475528,0.587785,0.4,0.7,]
P381[-0.654509,0.475528,0.587785,0.4,0.7,]
P382[-0.25,0.769421,0.587785,0.3,0.7,]
P383[-0.293893,0.904508,0.309017,0.3,0.6,]
P384[-0.769421,0.559017,0.309017,0.4,0.6,]
P385[-0.951056,1.16471e-16,0.309017,0.5,0.6,]
P386[-0.809017,9.9076e-17,0.587785,0.5,0.7,]
P387[-0.809017,9.9076e-17,0.587785,0.5,0.7,]
P388[-0.654509,0.475528,0.587785,0.4,0.7,]
P389[-0.769421,0.559017,0.309017,0.4,0.6,]
P390[-0.951056,1.16471e-16,0.309017,0.5,0.6,]
P391[-0.769421,-0.559017,0.309017,0.6,0.6,]
P392[-0.654508,-0.475528,0.587785,0.6,0.7,]
P393[-0.654508,-0.475528,0.587785,0.6,0.7,]
P394[-0.809017,9.9076e-17,0.587785,0.5,0.7,]
P395[-0.951056,1.16471e-16,0.309017,0.5,0.6,]
P396[-0.769421,-0.559017,0.309017,0.6,0.6,]
P397[-0.293893,-0.904508,0.309017,0.7,0.6,]
P398[-0.25,-0.769421,0.587785,0.7,0.7,]
P399[-0.25,-0.769421,0.587785,0.7,0.7,]
P400[-0.654508,-0.475528,0.587785,0.6,0.7,]
P401[-0.769421,-0.559017,0.309017,0.6,0.6,]
P402[-0.293893,-0.904508,0.309017,0.7,0.6,]
P403[0.293893,-0.904508,0.309017,0.8,0.6,]
P404[0.25,-0.769421,0.587785,0.8,0.7,]
P405[0.25,-0.769421,0.587785,0.8,0.7,]
P406[-0.25,-0.769421,0.587785,0.7,0.7,]
P407[-0.293893,-0.904508,0.309017,0.7,0.6,]
P408[0.293893,-0.904508,0.309017,0.8,0.6,]
P409[0.769421,-0.559017,0.309017,0.9,0.6,]
P410[0.654508,-0.475528,0.587785,0.9,0.7,]
P411[0.654508,-0.475528,0.587785,0.9,0.7,]
P412[0.25,-0.769421,0.587785,0.8,0.7,]
P413[0.293893,-0.904508,0.309017,0.8,0.6,]
P414[0.769421,-0.559017,0.309017,0.9,0.6,]
P415[0.951056,-2.32942e-16,0.309017,1,0.6,]
P416[0.809017,-1.98152e-16,0.587785,1,0.7,]
P417[0.809017,-1.98152e-16,0.587785,1,0.7,]
P418[0.654508,-0.475528,0.587785,0.9,0.7,]
P419[0.769421,-0.559017,0.309017,0.9,0.6,]
P420[0.809017,0,0.587785,0,0.7,]
P421[0.654509,0.475528,0.587785,0.1,0.7,]
P422[0.475528,0.345491,0.809017,0.1,0.8,]
P423[0.475528,0.345491,0.809017,0.1,0.8,]
P424[0.587785,0,0.809017,0,0.8,]
P425[0.809017,0,0.587785,0,0.7,]
P426[0.654509,0.475528,0.587785,0.1,0.7,]
P427[0.25,0.769421,0.587785,0.2,0.7,]
P428[0.181636,0.559017,0.809017,0.2,0.8,]
P429[0.181636,0.559017,0.809017,0.2,0.8,]
P430[0.475528,0.345491,0.809017,0.1,0.8,]
P431[0.654509,0.475528,0.587785,0.1,0.7,]
P432[0.25,0.769421,0.587785,0.2,0.7,]
P433[-0.25,0.769421,0.587785,0.3,0.7,]
P434[-0.181636,0.559017,0.809017,0.3,0.8,]
P435[-0.181636,0.559017,0.809017,0.3,0.8,]
P436[0.181636,0.559017,0.809017,0.2,0.8,]
P437[0.25,0.769421,0.587785,0.2,0.7,]
P438[-0.25,0.769421,0.587785,0.3,0.7,]
P439[-0.654509,0.475528,0.587785,0.4,0.7,]
P440[-0.475528,0.345491,0.809017,0.4,0.8,]
P441[-0.475528,0.345491,0.809017,0.4,0.8,]
P442[-0.181636,0.559017,0.809017,0.3,0.8,]
P443[-0.25,0.769421,0.587785,0.3,0.7,]
P444[-0.654509,0.475528,0.587785,0.4,0.7,]
P445[-0.809017,9.9076e-17,0.587785,0.5,0.7,]
P446[-0.587785,7.19829e-17,0.809017,0.5,0.8,]
P447[-0.587785,7.19829e-17,0.809017,0.5,0.8,]
P448[-0.475528,0.345491,0.809017,0.4,0.8,]
P449[-0.654509,0.475528,0.587785,0.4,0.7,]
P450[-0.809017,9.9076e-17,0.587785,0.5,0.7,]
P451[-0.654508,-0.475528,0.587785,0.6,0.7,]
P452[-0.475528,-0.345492,0.809017,0.6,0.8,]
P453[-0.475528,-0.345492,0.809017,0.6,0.8,]
P454[-0.587785,7.19829e-17,0.809017,0.5,0.8,]
P455[-0.809017,9.9076e-17,0.587785,0.5,0.7,]
P456[-0.654508,-0.475528,0.587785,0.6,0.7,]
P457[-0.25,-0.769421,0.587785,0.7,0.7,]
P458[-0.181636,-0.559017,0.809017,0.7,0.8,]
P459[-0.181636,-0.559017,0.809017,0.7,0.8,]
P460[-0.475528,-0.345492,0.809017,0.6,0.8,]
P461[-0.654508,-0.475528,0.587785,0.6,0.7,]
P462[-0.25,-0.769421,0.587785,0.7,0.7,]
P463[0.25,-0.769421,0.587785,0.8,0.7,]
P464[0.181636,-0.559017,0.809017,0.8,0.8,]
P465[0.181636,-0.559017,0.809017,0.8,0.8,]
P466[-0.181636,-0.559017,0.809017,0.7,0.8,]
P467[-0.25,-0.769421,0.587785,0.7,0.7,]
P468[0.25,-0.769421,0.587785,0.8,0.7,]
P469[0.654508,-0.475528,0.587785,0.9,0.7,]
P470[0.475528,-0.345492,0.809017,0.9,0.8,]
P471[0.475528,-0.345492,0.809017,0.9,0.8,]
P472[0.181636,-0.559017,0.809017,0.8,0.8,]
P473[0.25,-0.769421,0.587785,0.8,0.7,]
P474[0.654508,-0.475528,0.587785,0.9,0.7,]
P475[0.809017,-1.98152e-16,0.587785,1,0.7,]
P476[0.587785,-1.43966e-16,0.809017,1,0.8,]
P477[0.587785,-1.43966e-16,0.809017,1,0.8,]
P478[0.475528,-0.345492,0.809017,0.9,0.8,]
P479[0.654508,-0.475528,0.587785,0.9,0.7,]
